Gene,m1,m2,m3,m4,m5,m6,m7,m8,m9
Acot5,35.90337792,25.75027675,29.17685677,36.3679079,33.34975367,17.48410291,19.48439049,18.77078837,14.21184316
Acot6,30.37978132,28.84030996,29.17685677,27.75445603,21.37804722,26.22615436,20.4122186,14.07809127,27.40855467
Acot7,405.0637509,439.8147269,407.3953705,731.1863588,426.7058226,585.7174473,517.72809,502.900705,503.5053005
Acot8,44.18877282,30.9003321,44.30559732,63.16531372,53.872679,46.62427442,43.60792156,38.32369291,33.49934459
Acot9,42.34757396,32.96035424,25.9349838,12.4416527,29.92926611,27.68316293,30.61832791,27.37406637,31.46908128
Acox1,1314.615991,1409.055144,1294.587941,1430.790061,1185.198938,1175.80592,1188.54782,1156.749833,1198.870484
Acox2,0,4.12004428,0,1.914100416,0,0,0.927828118,3.128464728,5.075658272
Acox3,123.3603241,157.5916937,138.3199136,136.8581797,109.4556018,136.9588061,164.2255769,168.9370953,146.1789582
Acoxl,0,0,0,0,0,0,0,0,0
Acp1,73.6479547,64.89069741,63.75683517,48.8095606,53.01755711,21.85512863,67.73145264,53.18390037,56.84737264
Acp2,383.8899639,476.8951254,425.765984,544.5615683,488.2745986,614.8576189,546.4907617,483.3478004,466.960561
Acp5,0,0,1.080624325,0.957050208,0.855121889,0,0.927828118,1.564232364,3.045394963
Acp6,70.8861564,69.01074169,92.93369194,56.46596227,57.29316656,37.88222296,69.58710888,75.86526965,55.83224099
Acpl2,51.55356829,80.34086345,64.83745949,94.74797058,110.3107237,88.87752311,126.1846241,99.32875511,84.25592731
Acpp,0,0,0,0,0,0,0.927828118,0,1.015131654
Acpt,0,0,0,0,0,0,0,0,0
Acr,5.523596603,0,3.241872975,0,3.420487556,5.828034302,0,3.128464728,2.030263309
Acrbp,31.30038075,24.72026568,47.54747029,40.19610873,59.00341033,36.42521439,35.2574685,39.1058091,33.49934459
Acrv1,0,0,0,0,0,0,0,0,0
Acsbg1,849.7132774,887.8695423,908.8050572,1073.810333,945.7648091,754.7304421,693.0876044,663.2345223,632.4270206
Acsbg2,0,1.03001107,0,0,0,1.457008575,0,0,1.015131654
Acsf2,8.285394904,5.15005535,11.88686757,11.48460249,8.551218889,13.11307718,8.350453065,10.94962655,10.15131654
Acsf3,74.56855414,94.76101843,68.07933247,79.43516726,106.8902361,85.96350595,82.57670253,92.28970947,78.16513738
Acsl1,471.3469101,462.4749704,425.765984,348.3662757,276.2043701,297.2297494,384.120841,332.3993773,404.0223984
Acsl3,2056.619135,1732.47862,1679.290201,1697.807069,2083.076921,1573.569262,1430.710958,1447.697053,1577.514591
Acsl4,787.1125159,790.0184906,780.2107625,576.1442252,633.6453197,732.8753135,809.0661192,705.4687961,901.436909
Acsl5,343.3835888,435.6946826,385.782884,334.0105226,227.4624224,330.7409466,401.7495752,318.321286,342.0993675
Acsl6,938.090823,1014.560904,982.2875113,1031.700124,1137.312112,1062.159252,886.075853,911.1653519,920.7244105
Acsm1,0,0,0,0,0,0,0,0,0
Acsm2,0,0,1.080624325,0,0,1.457008575,0,0,0
Acsm3,1.841198868,0,0,0,1.710243778,0,0,0.782116182,0
Acsm4,0,0,0,0,0,0,0.927828118,0,0
Acsm5,0,1.03001107,0,0,2.565365667,2.914017151,0.927828118,0.782116182,0
Acss1,214.4996681,224.5424132,252.866092,309.1272172,244.5648602,252.0624836,190.2047643,208.0429044,222.3138323
Acss2,248.5618471,301.7932435,283.1235731,305.2990163,241.9994946,252.0624836,248.6579357,227.5958089,263.9342301
Acss3,4.602997169,10.3001107,5.403121624,5.742301247,1.710243778,10.19906003,5.56696871,23.46348546,27.40855467
Acta1,25.77678415,39.14042066,31.33810542,32.53970707,23.94341289,26.22615436,14.84524989,14.07809127,23.34802805
Acta2,52.47416773,32.96035424,58.35371354,55.50891206,46.176582,42.25324869,35.2574685,87.59701238,35.5296079
Actb,5960.881334,7632.382028,6714.999555,7999.025638,5712.214218,6024.73046,5767.379584,4994.593938,5124.384591
Actbl2,0.920599434,0,0,0,0,1.457008575,0,0,1.015131654
Actc1,0,0,0,0.957050208,0,0,0,0.782116182,0
Actg1,19.33258811,19.57021033,19.45123785,14.35575312,23.088291,26.22615436,7.422624947,14.07809127,14.21184316
Actg2,0,0,0,0,0.855121889,0,0,0,0
Actl10,0,1.03001107,0,0,0,0,2.783484355,0,0
Actl11,0,0,0,0,0,0,0,0,0
Actl6a,94.82174168,73.13078597,72.40182976,63.16531372,70.97511678,49.53829157,79.79321818,78.21161819,82.225664
Actl6b,301.0360149,330.6335534,350.1222813,378.9918823,345.4692431,370.0801782,323.8120133,274.5227799,257.8434402
Actl7a,0,0,0,0,0,0,0,0,0
Actl7b,0,0,0,0,0,0,0,0,0
Actl9,3.682397735,1.03001107,0,0.957050208,0,0,0.927828118,0,0
Actn1,265.1326369,321.3634538,344.7191596,381.863033,289.0311984,434.1885555,392.4712941,385.5832777,405.0375301
Actn2,40.50637509,40.17043173,35.66060272,43.06725936,41.90097256,53.90931729,61.23665581,61.78717837,71.0592158
Actn3,11.04719321,4.12004428,5.403121624,3.828200832,3.420487556,8.742051453,4.639140592,3.128464728,2.030263309
Actn4,189.6434834,239.9925793,250.7048434,312.955418,316.3950989,512.8670186,258.864045,313.628589,280.1763366
Actr10,1020.944772,934.2200404,876.3863275,945.5656054,985.9555379,874.2051453,797.9321818,746.1388376,866.9224328
Actr1a,963.8676072,1103.141856,970.4006437,1225.024266,944.0545653,891.6892482,1002.982196,904.9084225,934.9362536
Actr1b,1105.63992,1127.862122,1091.430568,1303.502383,1082.584311,1022.82002,970.5082118,839.9927794,893.3158558
Actr2,289.0682222,529.4256899,507.8934327,480.4392044,531.030693,2127.23252,1437.205755,1364.010621,1369.412602
Actr3,446.4907254,416.1244723,386.8635083,401.9610873,380.5292406,356.967101,350.7190287,326.1424479,321.7967344
Actr3b,669.2757884,734.3978929,770.4851436,780.9529697,502.8116707,732.8753135,640.2014017,554.520373,499.4447739
Actr5,30.37978132,29.87032103,37.82185137,20.09805437,26.50877856,32.05418866,42.68009344,29.72041491,35.5296079
Actr6,160.1843015,148.3215941,139.4005379,70.82171539,113.7312112,80.13547165,105.7724055,121.2280082,139.0730366
Actr8,325.8921996,327.5435202,333.9129164,323.4829703,336.0629023,297.2297494,299.6884822,296.422033,256.8283085
Actrt1,0,0,0,0,0,0,0,0,0
Actrt2,0,0,0,0,0,0,0,0,0
Actrt3,1.841198868,2.06002214,6.483745949,3.828200832,3.420487556,2.914017151,5.56696871,3.91058091,4.060526617
Acvr1,139.0105145,184.3719815,144.8036595,230.6491001,227.4624224,332.1979552,202.2665298,187.7078837,158.3605381
Acvr1b,494.361896,558.2659999,574.8921408,696.7325514,655.0233669,683.3370219,543.7072773,542.7886303,480.1572725
Acvr1c,383.8899639,248.2326679,223.6892352,188.538891,701.1999489,467.6997527,427.7287626,317.5391699,377.6289754
Acvr2a,574.4540467,440.8447379,529.5059192,313.9124682,481.4336234,386.1072725,490.8210746,450.4989208,502.4901689
Acvr2b,5.523596603,11.33012177,15.12874055,6.699351455,6.840975111,13.11307718,23.19570296,20.33502073,16.24210647
Acvrl1,53.39476716,60.77065313,82.12744869,72.7358158,90.64292022,49.53829157,51.03054651,58.65871364,44.66579279
Acy1,29.45918188,32.96035424,31.33810542,22.01215478,25.65365667,14.57008575,21.34004672,29.72041491,31.46908128
Acy3,1.841198868,8.240088559,8.644994599,8.613451871,3.420487556,1.457008575,4.639140592,3.128464728,3.045394963
Acyp1,90.21874451,88.58095201,65.91808382,84.2204183,81.23657944,43.71025726,43.60792156,58.65871364,83.24079565
Acyp2,96.66294055,63.86068634,72.40182976,65.07941414,59.00341033,34.96820581,52.88620275,48.49120328,61.92303091
Ada,9.205994338,2.06002214,6.483745949,2.871150624,0.855121889,4.371025726,1.855656237,7.039045637,3.045394963
Adad1,0,0,0,0,0,0,0,0,0
Adad2,0,0,0,0,0,0,0.927828118,0,0
Adal,148.2165088,103.001107,111.3043055,94.74797058,144.5155992,93.24854883,138.2463896,109.4962655,123.8460618
Adam10,239.3558528,294.583166,271.2367055,232.5632005,299.2926611,454.5866756,359.0694818,387.1475101,417.2191099
Adam11,404.1431514,438.7847158,427.9272326,557.003221,432.6916758,635.2557389,562.2638397,618.6538999,543.0954351
Adam12,24.85618471,13.39014391,35.66060272,19.14100416,22.23316911,18.94111148,25.0513592,25.809834,18.27236978
Adam15,345.2247877,336.8136199,393.3472542,360.8079284,337.7731461,330.7409466,281.1319199,319.1034022,292.3579164
Adam17,132.5663185,136.9914723,113.4655541,74.64991622,117.1516988,77.2214545,118.7619991,132.9597509,136.0276417
Adam18,7.36479547,0,1.080624325,0,1.710243778,4.371025726,3.711312473,5.474813274,4.060526617
Adam19,51.55356829,72.1007749,79.96620004,67.95056476,60.71365411,49.53829157,75.15407759,71.95468874,97.45263881
Adam1a,70.8861564,46.35049815,69.15995679,36.3679079,90.64292022,64.10837732,58.45317146,64.9156431,62.93816257
Adam1b,0,0,0,0,0,0,0,0,0
Adam2,0,0,0,0,0,0,0,0,0
Adam20,0,0,0,0,0,0,0,0,0
Adam21,1.841198868,2.06002214,2.16124865,3.828200832,7.696097,4.371025726,1.855656237,5.474813274,4.060526617
Adam22,2054.777936,2100.192572,2236.892352,1626.028303,2277.18959,2529.366887,2262.044953,2095.289251,2078.989628
Adam23,1078.021937,1405.96511,1277.297952,1278.619078,915.835543,1016.991986,1003.910024,1000.326597,1083.145475
Adam24,0,0,0,0,1.710243778,0,0,0,0
Adam25,0,0,0,0,0,0,0,0,0
Adam26a,0,0,0,0,0,0,0,0,0
Adam26b,0,0,0,0,0,0,0,0,0
Adam28,0,4.12004428,1.080624325,0,0.855121889,0,0,0,0
Adam29,0,0,0,0,0,0,0,0,0
Adam3,0,2.06002214,0,0,1.710243778,0,0,0,0
Adam30,0,0,0,0,0,0,0,0.782116182,0
Adam32,15.65019037,4.12004428,12.9674919,8.613451871,1.710243778,7.285042877,5.56696871,10.94962655,8.121053234
Adam33,0,0,1.080624325,0,0.855121889,0,0,3.128464728,0
Adam34,0,0,0,0,0,0,0,0,0
Adam39,0,0,0,0,0,0,0,0,0
Adam4,3.682397735,5.15005535,11.88686757,1.914100416,1.710243778,5.828034302,8.350453065,11.73174273,4.060526617
Adam5,0,1.03001107,0,0,1.710243778,0,0,2.346348546,1.015131654
Adam6a,0,0,0,0,0,0,0,0,0
Adam6b,0,0,0,0,0,0,0,0,0
Adam7,0,0,0,0,0,0,0,0,0
Adam8,52.47416773,17.51018819,25.9349838,24.88330541,59.85853222,49.53829157,33.40181226,35.97734437,30.45394963
Adam9,281.7034267,342.9936863,378.2185137,233.5202507,303.5682706,282.6596636,319.1728727,393.4044395,392.8559502
Adamdec1,0,0,0,0,0.855121889,0,0.927828118,0,0
Adamts1,135.3281168,139.0514944,165.3355217,115.8030752,86.36731078,109.2756432,165.1534051,175.9761409,171.5572496
Adamts10,134.4075173,89.61096308,116.7074271,79.43516726,118.0068207,72.85042877,94.63846807,114.9710787,76.13487407
Adamts12,3.682397735,2.06002214,1.080624325,1.914100416,12.82682833,1.457008575,0,9.385394183,3.045394963
Adamts13,2.761798301,1.03001107,3.241872975,0,0.855121889,1.457008575,2.783484355,1.564232364,4.060526617
Adamts14,0,4.12004428,3.241872975,1.914100416,0.855121889,5.828034302,2.783484355,4.692697092,3.045394963
Adamts15,42.34757396,18.54019926,28.09623245,26.79740582,53.872679,10.19906003,8.350453065,17.98867218,26.39342301
Adamts16,7.36479547,11.33012177,8.644994599,8.613451871,9.406340778,4.371025726,3.711312473,14.86020746,16.24210647
Adamts17,113.2337304,59.74064206,84.28869734,81.34926767,153.92194,160.2709433,134.5350772,116.5353111,108.619087
Adamts18,6.444196037,4.12004428,3.241872975,7.656401663,16.24731589,7.285042877,10.2061093,5.474813274,5.075658272
Adamts19,12.88839207,0,1.080624325,1.914100416,6.840975111,1.457008575,0.927828118,8.603278001,3.045394963
Adamts2,20.25318754,26.78028782,14.04811622,13.39870291,22.23316911,17.48410291,11.13393742,31.28464728,22.33289639
Adamts20,159.263702,157.5916937,178.3030136,109.1037237,177.8653529,253.5194921,235.6683421,247.9308297,204.0414625
Adamts3,155.5813043,195.7021033,170.7386433,125.3735772,139.3848679,203.9812006,221.7509203,146.255726,218.2533057
Adamts4,80.09215074,129.7813948,103.7399352,107.1896233,81.23657944,74.30743735,111.3393742,143.1272613,115.7250086
Adamts5,9.205994338,8.240088559,2.16124865,3.828200832,2.565365667,5.828034302,6.494796828,5.474813274,12.18157985
Adamts6,75.48915357,83.43089666,73.48245409,58.38006268,73.54048244,55.36632587,65.8757964,64.9156431,64.96842588
Adamts7,0,1.03001107,4.322497299,1.914100416,0.855121889,2.914017151,0,4.692697092,3.045394963
Adamts8,18.41198868,22.66024354,6.483745949,21.05510457,9.406340778,11.6560686,14.84524989,14.07809127,20.30263309
Adamts9,22.09438641,41.2004428,34.5799784,22.96920499,22.23316911,37.88222296,52.88620275,42.23427382,50.75658272
Adamtsl1,39.58577565,58.71063099,39.98310002,43.06725936,41.04585067,46.62427442,41.75226533,52.40178419,64.96842588
Adamtsl2,45.10937226,31.93034317,27.01560812,35.41085769,29.92926611,26.22615436,22.26787484,18.77078837,10.15131654
Adamtsl3,13.80899151,18.54019926,19.45123785,19.14100416,24.79853478,10.19906003,17.62873425,20.33502073,19.28750143
Adamtsl4,28.53858245,43.26046494,49.70871894,37.32495811,37.62536311,14.57008575,27.83484355,35.97734437,50.75658272
Adamtsl5,5.523596603,13.39014391,8.644994599,12.4416527,11.97170644,7.285042877,10.2061093,13.29597509,9.136184889
Adap1,704.2585669,803.4086345,813.7101166,890.0566934,653.3131231,646.9118075,623.5004955,637.4246883,622.2757041
Adap2,36.82397735,33.99036531,43.22497299,34.45380748,29.92926611,43.71025726,27.83484355,27.37406637,30.45394963
Adar,620.4840184,795.168546,780.2107625,1247.036421,1132.181381,1216.602161,1113.393742,913.5117005,929.8605953
Adarb1,1727.044538,1200.992908,1180.041763,1517.88163,2292.581784,1548.800116,1317.515928,1295.966513,1351.140232
Adarb2,363.6367764,211.1522693,299.332938,183.7536399,509.6526458,394.849324,342.3685757,264.3552695,249.722387
Adat1,34.98277848,19.57021033,30.2574811,39.23905852,37.62536311,49.53829157,36.18529662,39.1058091,26.39342301
Adat2,21.17378698,15.45016605,11.88686757,22.01215478,13.68195022,33.51119724,29.69049979,20.33502073,23.34802805
Adat3,3.682397735,6.18006642,9.725618924,8.613451871,4.275609444,10.19906003,11.13393742,7.039045637,7.10592158
Adc,90.21874451,120.5112952,116.7074271,93.79092038,92.353164,68.47940305,77.93756194,74.30103728,80.19540069
Adck1,177.6756907,201.8821697,209.641119,213.4221964,135.9643803,147.1578661,175.3595144,157.2053526,138.057905
Adck2,84.69514791,98.88106271,106.9818082,111.9748743,110.3107237,96.16256598,113.1950304,111.842614,86.28619062
Adck3,277.1004296,210.1222583,244.2210974,250.7471545,200.9536439,221.4653035,205.0500142,176.7582571,126.8914568
Adck4,95.74234112,81.37087452,83.20807301,121.5453764,89.78779833,74.30743735,67.73145264,65.69775928,68.01382084
Adck5,32.22098018,32.96035424,39.98310002,46.89546019,36.77024122,55.36632587,75.15407759,53.18390037,62.93816257
Adcy1,10138.56156,9617.21336,13502.40094,12961.33097,17706.15383,18732.75926,14902.77524,13716.7536,11240.55281
Adcy10,0,1.03001107,1.080624325,0.957050208,3.420487556,0,1.855656237,3.128464728,1.015131654
Adcy2,1015.421175,1197.902874,1240.556725,1206.840312,1025.291145,1204.946092,1137.517273,934.6288374,900.4217774
Adcy3,212.6584692,231.7524907,239.8986001,290.9432632,194.9677907,209.8092349,266.28667,269.8300828,258.8585718
Adcy4,15.65019037,13.39014391,19.45123785,17.22690374,20.52292533,11.6560686,7.422624947,22.68136928,16.24210647
Adcy5,371.9221713,459.3849372,497.0871894,526.3776144,413.0238723,435.6455641,372.0590755,414.5215764,372.5533171
Adcy6,164.7872987,190.5520479,236.6567271,223.9497487,274.4941263,266.6325693,248.6579357,283.908174,225.3592273
Adcy7,25.77678415,30.9003321,17.2899892,27.75445603,40.19072878,36.42521439,13.91742178,37.54157673,20.30263309
Adcy8,190.5640828,154.5016605,150.2067812,161.7414851,218.0560817,122.3887203,121.5454835,141.5630289,91.36184889
Adcy9,810.1275018,1116.532,1104.39806,1168.558304,989.3760254,1422.04037,1146.795554,912.7295843,925.8000687
Adcyap1,16.57078981,1.03001107,4.322497299,19.14100416,23.94341289,10.19906003,23.19570296,21.89925309,9.136184889
Adcyap1r1,1082.624934,884.7795091,915.2888031,1583.918094,2071.960337,2083.522263,1307.309819,1053.510497,1007.010601
Add1,2208.518042,2561.637531,2348.196658,3005.137653,2242.984715,2743.547148,2428.126186,2228.249002,2298.258065
Add2,4253.169384,4378.577058,5047.596221,6034.201561,6550.233669,7014.039282,5421.299695,4426.77759,4038.193721
Add3,1057.768749,1079.451601,1144.38116,1233.637718,1304.060881,1318.592761,1158.85732,1118.42614,1255.717856
Adgb,1.841198868,10.3001107,3.241872975,1.914100416,0.855121889,0,4.639140592,7.821161819,24.3631597
Adh1,0.920599434,4.12004428,0,0,1.710243778,0,1.855656237,4.692697092,3.045394963
Adh4,0,0,0,0,0,0,0,0,0
Adh5,349.8277848,330.6335534,333.9129164,298.5996649,285.6107109,225.8363292,259.7918731,235.4169708,258.8585718
Adh6a,0,0,0,0,0,0,0,0,0
Adh6-ps1,0,0,0,0,0,0,0,0,0
Adh7,5.523596603,0,0,0,0,0,0,0,1.015131654
Adhfe1,124.2809236,98.88106271,110.2236811,86.13451871,116.2965769,67.02239447,105.7724055,101.6751037,86.28619062
Adi1,18.41198868,39.14042066,31.33810542,48.8095606,35.91511933,50.99530014,53.81403086,62.56929455,57.8625043
Adig,0,0,1.080624325,0.957050208,0,0,0,0,0
Adipoq,0,0,0,0,0,0,0,0,0
Adipor1,453.8555209,445.9947933,389.0247569,496.7090579,407.893141,285.5736808,345.15206,386.3653939,421.2796365
Adipor2,472.2675095,454.2348818,463.5878354,432.586694,491.6950861,458.9577013,452.7801217,486.4762652,524.8230653
Adk,375.604569,318.2734206,327.4291704,378.9918823,381.3843624,244.7774407,340.5129194,275.304896,270.02502
Adm,4.602997169,5.15005535,2.16124865,3.828200832,1.710243778,1.457008575,4.639140592,2.346348546,5.075658272
Adm2,0,0,0,0,0,0,0,0,0
Adnp,477.7911061,490.2852693,521.9415489,316.7836188,609.7019068,909.1733511,533.501168,554.520373,564.4131998
Adnp2,97.58353998,126.6913616,132.916792,159.8273847,118.0068207,190.8681234,166.0812332,177.5403733,176.6329079
Ado,513.6944841,487.1952361,477.6359516,523.5064637,440.3877728,336.5689809,437.9348719,491.9510784,509.5960905
Adora1,1190.335068,1487.335985,1276.217328,1931.32732,1387.862826,1774.636445,1415.865709,1266.246099,1420.169184
Adora2a,2.761798301,3.09003321,3.241872975,6.699351455,2.565365667,1.457008575,12.06176554,4.692697092,6.090789926
Adora2b,21.17378698,18.54019926,14.04811622,18.18395395,22.23316911,33.51119724,14.84524989,18.77078837,25.37829136
Adora3,13.80899151,4.12004428,6.483745949,19.14100416,7.696097,4.371025726,3.711312473,2.346348546,4.060526617
Adpgk,129.8045202,101.9710959,105.9011838,94.74797058,85.51218889,62.65136875,89.07149936,90.7254771,91.36184889
Adprh,187.8022845,227.6324465,236.6567271,335.924623,241.1443727,294.3157322,238.4518264,215.8640662,237.5408071
Adprhl1,0,1.03001107,0,0,0,0,0,0.782116182,0
Adprhl2,135.3281168,109.1811734,126.433046,113.8889747,107.745358,78.67846308,74.22624947,89.94336092,81.21053234
Adprm,67.20375867,71.07076383,66.99870814,47.8525104,46.176582,46.62427442,57.52534334,65.69775928,52.78684602
Adra1a,24.85618471,33.99036531,25.9349838,40.19610873,28.21902233,40.79624011,41.75226533,39.1058091,44.66579279
Adra1b,45.10937226,16.48017712,7.564370274,21.05510457,44.46633822,14.57008575,12.06176554,21.11713691,13.19671151
Adra1d,228.3086596,267.8028782,236.6567271,440.2430956,263.3775418,372.9941953,249.5857638,217.4282986,208.1019891
Adra2a,35.90337792,42.23045387,33.49935407,22.01215478,27.36390044,16.02709433,25.97918731,34.413112,32.48421294
Adra2b,12.88839207,0,1.080624325,5.742301247,19.66780344,5.828034302,1.855656237,2.346348546,2.030263309
Adra2c,160.1843015,163.7717601,175.0611406,159.8273847,88.07755456,99.07658313,74.22624947,91.50759329,77.15000573
Adrb1,55.23596603,67.98073062,60.51496219,75.60696643,66.69950733,64.10837732,49.17489027,46.14485473,62.93816257
Adrb2,4.602997169,4.12004428,3.241872975,5.742301247,2.565365667,7.285042877,8.350453065,7.821161819,11.1664482
Adrb3,2.761798301,3.09003321,2.16124865,0.957050208,0,0,0.927828118,2.346348546,0
Adrbk1,963.8676072,961.0003283,960.6750248,1247.993471,923.53164,993.6798485,846.1792439,791.5015761,748.1520292
Adrbk2,557.8832569,591.2263541,641.890849,654.6223422,711.4614116,780.9565965,606.7995894,592.0619497,634.4572839
